Label,D0_open,D0_close,D0_low,D0_high,D1_open,D1_close,D1_low,D1_high,D2_open,D2_close,D2_low,D2_high,D3_open,D3_close,D3_low,D3_high,D4_open,D4_close,D4_low,D4_high,D5_open,D5_close,D5_low,D5_high,D6_open,D6_close,D6_low,D6_high,D7_open,D7_close,D7_low,D7_high
True,86.24,84.24,83.56,86.49,87.6,86.49,85.5,88.9,89.84,93.87,89.59,94.4,88.65,88.79,87.78,89.2276,88.52,89.01,87.4,89.01,86.27,88.23,86.26,88.88,85.8,85.85,85.2,86.5,84.42,86.11,83.72,86.24
False,83.84,84.98,82.6,85.64,86.24,84.24,83.56,86.49,87.6,86.49,85.5,88.9,89.84,93.87,89.59,94.4,88.65,88.79,87.78,89.2276,88.52,89.01,87.4,89.01,86.27,88.23,86.26,88.88,85.8,85.85,85.2,86.5
True,84.47,84.34,83.52,85.5,83.84,84.98,82.6,85.64,86.24,84.24,83.56,86.49,87.6,86.49,85.5,88.9,89.84,93.87,89.59,94.4,88.65,88.79,87.78,89.2276,88.52,89.01,87.4,89.01,86.27,88.23,86.26,88.88
False,85.64,86.09,85.17,87.25,84.47,84.34,83.52,85.5,83.84,84.98,82.6,85.64,86.24,84.24,83.56,86.49,87.6,86.49,85.5,88.9,89.84,93.87,89.59,94.4,88.65,88.79,87.78,89.2276,88.52,89.01,87.4,89.01
True,85.76,85.76,84.62,86.75,85.64,86.09,85.17,87.25,84.47,84.34,83.52,85.5,83.84,84.98,82.6,85.64,86.24,84.24,83.56,86.49,87.6,86.49,85.5,88.9,89.84,93.87,89.59,94.4,88.65,88.79,87.78,89.2276
False,86.56,87.44,86.56,88.2,85.76,85.76,84.62,86.75,85.64,86.09,85.17,87.25,84.47,84.34,83.52,85.5,83.84,84.98,82.6,85.64,86.24,84.24,83.56,86.49,87.6,86.49,85.5,88.9,89.84,93.87,89.59,94.4
False,87.48,85.8,84.93,87.48,86.56,87.44,86.56,88.2,85.76,85.76,84.62,86.75,85.64,86.09,85.17,87.25,84.47,84.34,83.52,85.5,83.84,84.98,82.6,85.64,86.24,84.24,83.56,86.49,87.6,86.49,85.5,88.9
True,85.64,84.29,83.02,85.75,87.48,85.8,84.93,87.48,86.56,87.44,86.56,88.2,85.76,85.76,84.62,86.75,85.64,86.09,85.17,87.25,84.47,84.34,83.52,85.5,83.84,84.98,82.6,85.64,86.24,84.24,83.56,86.49
True,84.31,84.47,83.05,84.84,85.64,84.29,83.02,85.75,87.48,85.8,84.93,87.48,86.56,87.44,86.56,88.2,85.76,85.76,84.62,86.75,85.64,86.09,85.17,87.25,84.47,84.34,83.52,85.5,83.84,84.98,82.6,85.64
False,84.1,85.32,84.1,85.96,84.31,84.47,83.05,84.84,85.64,84.29,83.02,85.75,87.48,85.8,84.93,87.48,86.56,87.44,86.56,88.2,85.76,85.76,84.62,86.75,85.64,86.09,85.17,87.25,84.47,84.34,83.52,85.5
False,85.01,84.44,83.27,85.47,84.1,85.32,84.1,85.96,84.31,84.47,83.05,84.84,85.64,84.29,83.02,85.75,87.48,85.8,84.93,87.48,86.56,87.44,86.56,88.2,85.76,85.76,84.62,86.75,85.64,86.09,85.17,87.25
True,83.64,83.56,82.45,84.4,85.01,84.44,83.27,85.47,84.1,85.32,84.1,85.96,84.31,84.47,83.05,84.84,85.64,84.29,83.02,85.75,87.48,85.8,84.93,87.48,86.56,87.44,86.56,88.2,85.76,85.76,84.62,86.75
False,85.72,84.6,84.07,86.37,83.42,85.96,83.38,86.6,83.64,83.56,82.45,84.4,85.01,84.44,83.27,85.47,84.1,85.32,84.1,85.96,84.31,84.47,83.05,84.84,85.64,84.29,83.02,85.75,87.48,85.8,84.93,87.48
False,84.11,83.58,82.78,84.17,85.72,84.6,84.07,86.37,83.42,85.96,83.38,86.6,83.64,83.56,82.45,84.4,85.01,84.44,83.27,85.47,84.1,85.32,84.1,85.96,84.31,84.47,83.05,84.84,85.64,84.29,83.02,85.75
True,81.16,81.06,80.25,81.78,84.11,83.58,82.78,84.17,85.72,84.6,84.07,86.37,83.42,85.96,83.38,86.6,83.64,83.56,82.45,84.4,85.01,84.44,83.27,85.47,84.1,85.32,84.1,85.96,84.31,84.47,83.05,84.84
True,81.41,82.12,80.79,82.6898,81.16,81.06,80.25,81.78,84.11,83.58,82.78,84.17,85.72,84.6,84.07,86.37,83.42,85.96,83.38,86.6,83.64,83.56,82.45,84.4,85.01,84.44,83.27,85.47,84.1,85.32,84.1,85.96
True,80.91,83.0,80.49,83.0,81.41,82.12,80.79,82.6898,81.16,81.06,80.25,81.78,84.11,83.58,82.78,84.17,85.72,84.6,84.07,86.37,83.42,85.96,83.38,86.6,83.64,83.56,82.45,84.4,85.01,84.44,83.27,85.47
True,82.98,84.09,82.66,84.35,80.91,83.0,80.49,83.0,81.41,82.12,80.79,82.6898,81.16,81.06,80.25,81.78,84.11,83.58,82.78,84.17,85.72,84.6,84.07,86.37,83.42,85.96,83.38,86.6,83.64,83.56,82.45,84.4
False,84.78,85.0,83.54,85.06,82.98,84.09,82.66,84.35,80.91,83.0,80.49,83.0,81.41,82.12,80.79,82.6898,81.16,81.06,80.25,81.78,84.11,83.58,82.78,84.17,85.72,84.6,84.07,86.37,83.42,85.96,83.38,86.6
False,84.66,84.19,83.95,86.34,85.17,84.5,84.24,85.59,84.78,85.0,83.54,85.06,82.98,84.09,82.66,84.35,80.91,83.0,80.49,83.0,81.41,82.12,80.79,82.6898,81.16,81.06,80.25,81.78,84.11,83.58,82.78,84.17
True,84.1,84.0,83.38,84.76,84.66,84.19,83.95,86.34,85.17,84.5,84.24,85.59,84.78,85.0,83.54,85.06,82.98,84.09,82.66,84.35,80.91,83.0,80.49,83.0,81.41,82.12,80.79,82.6898,81.16,81.06,80.25,81.78
False,84.78,82.76,82.57,84.99,84.01,84.31,83.14,84.85,84.1,84.0,83.38,84.76,84.66,84.19,83.95,86.34,85.17,84.5,84.24,85.59,84.78,85.0,83.54,85.06,82.98,84.09,82.66,84.35,80.91,83.0,80.49,83.0
False,81.93,81.19,80.35,81.95,84.78,82.76,82.57,84.99,84.01,84.31,83.14,84.85,84.1,84.0,83.38,84.76,84.66,84.19,83.95,86.34,85.17,84.5,84.24,85.59,84.78,85.0,83.54,85.06,82.98,84.09,82.66,84.35
False,80.74,79.16,79.0,82.42,81.93,81.19,80.35,81.95,84.78,82.76,82.57,84.99,84.01,84.31,83.14,84.85,84.1,84.0,83.38,84.76,84.66,84.19,83.95,86.34,85.17,84.5,84.24,85.59,84.78,85.0,83.54,85.06
True,79.035,78.14,77.8,80.15,80.74,79.16,79.0,82.42,81.93,81.19,80.35,81.95,84.78,82.76,82.57,84.99,84.01,84.31,83.14,84.85,84.1,84.0,83.38,84.76,84.66,84.19,83.95,86.34,85.17,84.5,84.24,85.59
True,78.39,78.46,77.51,78.96,79.035,78.14,77.8,80.15,80.74,79.16,79.0,82.42,81.93,81.19,80.35,81.95,84.78,82.76,82.57,84.99,84.01,84.31,83.14,84.85,84.1,84.0,83.38,84.76,84.66,84.19,83.95,86.34
True,78.27,78.87,77.63,79.78,78.39,78.46,77.51,78.96,79.035,78.14,77.8,80.15,80.74,79.16,79.0,82.42,81.93,81.19,80.35,81.95,84.78,82.76,82.57,84.99,84.01,84.31,83.14,84.85,84.1,84.0,83.38,84.76
True,79.86,80.9,78.87,81.04,78.27,78.87,77.63,79.78,78.39,78.46,77.51,78.96,79.035,78.14,77.8,80.15,80.74,79.16,79.0,82.42,81.93,81.19,80.35,81.95,84.78,82.76,82.57,84.99,84.01,84.31,83.14,84.85
True,80.5999,82.24,80.5,82.63,79.86,80.9,78.87,81.04,78.27,78.87,77.63,79.78,78.39,78.46,77.51,78.96,79.035,78.14,77.8,80.15,80.74,79.16,79.0,82.42,81.93,81.19,80.35,81.95,84.78,82.76,82.57,84.99
True,82.33,83.85,82.3,84.07,80.5999,82.24,80.5,82.63,79.86,80.9,78.87,81.04,78.27,78.87,77.63,79.78,78.39,78.46,77.51,78.96,79.035,78.14,77.8,80.15,80.74,79.16,79.0,82.42,81.93,81.19,80.35,81.95
False,84.44,84.54,83.76,84.9,82.33,83.85,82.3,84.07,80.5999,82.24,80.5,82.63,79.86,80.9,78.87,81.04,78.27,78.87,77.63,79.78,78.39,78.46,77.51,78.96,79.035,78.14,77.8,80.15,80.74,79.16,79.0,82.42
False,83.81,83.86,83.46,84.57,84.44,84.54,83.76,84.9,82.33,83.85,82.3,84.07,80.5999,82.24,80.5,82.63,79.86,80.9,78.87,81.04,78.27,78.87,77.63,79.78,78.39,78.46,77.51,78.96,79.035,78.14,77.8,80.15
False,85.91,90.7,85.9,90.98,84.17,83.55,82.79,84.41,83.81,83.86,83.46,84.57,84.44,84.54,83.76,84.9,82.33,83.85,82.3,84.07,80.5999,82.24,80.5,82.63,79.86,80.9,78.87,81.04,78.27,78.87,77.63,79.78
False,90.75,90.44,89.0,91.19,85.91,90.7,85.9,90.98,84.17,83.55,82.79,84.41,83.81,83.86,83.46,84.57,84.44,84.54,83.76,84.9,82.33,83.85,82.3,84.07,80.5999,82.24,80.5,82.63,79.86,80.9,78.87,81.04
True,90.74,90.28,89.47,91.0,90.75,90.44,89.0,91.19,85.91,90.7,85.9,90.98,84.17,83.55,82.79,84.41,83.81,83.86,83.46,84.57,84.44,84.54,83.76,84.9,82.33,83.85,82.3,84.07,80.5999,82.24,80.5,82.63
True,89.69,90.56,88.48,90.76,90.74,90.28,89.47,91.0,90.75,90.44,89.0,91.19,85.91,90.7,85.9,90.98,84.17,83.55,82.79,84.41,83.81,83.86,83.46,84.57,84.44,84.54,83.76,84.9,82.33,83.85,82.3,84.07
False,91.46,93.75,91.1,94.19,89.69,90.56,88.48,90.76,90.74,90.28,89.47,91.0,90.75,90.44,89.0,91.19,85.91,90.7,85.9,90.98,84.17,83.55,82.79,84.41,83.81,83.86,83.46,84.57,84.44,84.54,83.76,84.9
False,92.82,92.38,92.22,94.5,91.46,93.75,91.1,94.19,89.69,90.56,88.48,90.76,90.74,90.28,89.47,91.0,90.75,90.44,89.0,91.19,85.91,90.7,85.9,90.98,84.17,83.55,82.79,84.41,83.81,83.86,83.46,84.57
False,92.0,92.11,90.77,92.71,92.82,92.38,92.22,94.5,91.46,93.75,91.1,94.19,89.69,90.56,88.48,90.76,90.74,90.28,89.47,91.0,90.75,90.44,89.0,91.19,85.91,90.7,85.9,90.98,84.17,83.55,82.79,84.41
True,91.44,90.52,89.75,92.25,92.0,92.11,90.77,92.71,92.82,92.38,92.22,94.5,91.46,93.75,91.1,94.19,89.69,90.56,88.48,90.76,90.74,90.28,89.47,91.0,90.75,90.44,89.0,91.19,85.91,90.7,85.9,90.98
False,91.04,92.21,90.6,92.81,91.44,90.52,89.75,92.25,92.0,92.11,90.77,92.71,92.82,92.38,92.22,94.5,91.46,93.75,91.1,94.19,89.69,90.56,88.48,90.76,90.74,90.28,89.47,91.0,90.75,90.44,89.0,91.19
True,91.96,91.72,90.1,92.33,91.04,92.21,90.6,92.81,91.44,90.52,89.75,92.25,92.0,92.11,90.77,92.71,92.82,92.38,92.22,94.5,91.46,93.75,91.1,94.19,89.69,90.56,88.48,90.76,90.74,90.28,89.47,91.0
False,92.26,93.36,91.43,94.17,91.96,91.72,90.1,92.33,91.04,92.21,90.6,92.81,91.44,90.52,89.75,92.25,92.0,92.11,90.77,92.71,92.82,92.38,92.22,94.5,91.46,93.75,91.1,94.19,89.69,90.56,88.48,90.76
False,92.5,91.04,90.37,92.9,92.26,93.36,91.43,94.17,91.96,91.72,90.1,92.33,91.04,92.21,90.6,92.81,91.44,90.52,89.75,92.25,92.0,92.11,90.77,92.71,92.82,92.38,92.22,94.5,91.46,93.75,91.1,94.19
False,90.05,89.85,89.58,91.14,92.5,91.04,90.37,92.9,92.26,93.36,91.43,94.17,91.96,91.72,90.1,92.33,91.04,92.21,90.6,92.81,91.44,90.52,89.75,92.25,92.0,92.11,90.77,92.71,92.82,92.38,92.22,94.5
True,90.25,88.67,88.27,90.93,90.05,89.85,89.58,91.14,92.5,91.04,90.37,92.9,92.26,93.36,91.43,94.17,91.96,91.72,90.1,92.33,91.04,92.21,90.6,92.81,91.44,90.52,89.75,92.25,92.0,92.11,90.77,92.71
True,89.33,90.91,88.4,91.08,90.25,88.67,88.27,90.93,90.05,89.85,89.58,91.14,92.5,91.04,90.37,92.9,92.26,93.36,91.43,94.17,91.96,91.72,90.1,92.33,91.04,92.21,90.6,92.81,91.44,90.52,89.75,92.25
True,91.5,93.97,91.15,94.48,89.33,90.91,88.4,91.08,90.25,88.67,88.27,90.93,90.05,89.85,89.58,91.14,92.5,91.04,90.37,92.9,92.26,93.36,91.43,94.17,91.96,91.72,90.1,92.33,91.04,92.21,90.6,92.81
True,94.8,95.22,94.23,96.72,91.5,93.97,91.15,94.48,89.33,90.91,88.4,91.08,90.25,88.67,88.27,90.93,90.05,89.85,89.58,91.14,92.5,91.04,90.37,92.9,92.26,93.36,91.43,94.17,91.96,91.72,90.1,92.33
False,95.0,95.71,94.26,95.95,94.8,95.22,94.23,96.72,91.5,93.97,91.15,94.48,89.33,90.91,88.4,91.08,90.25,88.67,88.27,90.93,90.05,89.85,89.58,91.14,92.5,91.04,90.37,92.9,92.26,93.36,91.43,94.17
True,96.17,93.6,93.07,96.25,95.0,95.71,94.26,95.95,94.8,95.22,94.23,96.72,91.5,93.97,91.15,94.48,89.33,90.91,88.4,91.08,90.25,88.67,88.27,90.93,90.05,89.85,89.58,91.14,92.5,91.04,90.37,92.9
True,93.83,94.83,93.6801,95.25,96.17,93.6,93.07,96.25,95.0,95.71,94.26,95.95,94.8,95.22,94.23,96.72,91.5,93.97,91.15,94.48,89.33,90.91,88.4,91.08,90.25,88.67,88.27,90.93,90.05,89.85,89.58,91.14
False,96.22,97.46,96.02,97.82,93.83,94.83,93.6801,95.25,96.17,93.6,93.07,96.25,95.0,95.71,94.26,95.95,94.8,95.22,94.23,96.72,91.5,93.97,91.15,94.48,89.33,90.91,88.4,91.08,90.25,88.67,88.27,90.93
False,95.3,95.32,93.61,96.12,95.13,96.01,95.08,97.06,96.22,97.46,96.02,97.82,93.83,94.83,93.6801,95.25,96.17,93.6,93.07,96.25,95.0,95.71,94.26,95.95,94.8,95.22,94.23,96.72,91.5,93.97,91.15,94.48
True,95.35,94.68,94.25,96.27799999999999,95.3,95.32,93.61,96.12,95.13,96.01,95.08,97.06,96.22,97.46,96.02,97.82,93.83,94.83,93.6801,95.25,96.17,93.6,93.07,96.25,95.0,95.71,94.26,95.95,94.8,95.22,94.23,96.72
False,95.91,94.98,94.27,96.1,95.35,94.68,94.25,96.27799999999999,95.3,95.32,93.61,96.12,95.13,96.01,95.08,97.06,96.22,97.46,96.02,97.82,93.83,94.83,93.6801,95.25,96.17,93.6,93.07,96.25,95.0,95.71,94.26,95.95
True,95.27,93.42,92.9106,96.63,95.91,94.98,94.27,96.1,95.35,94.68,94.25,96.27799999999999,95.3,95.32,93.61,96.12,95.13,96.01,95.08,97.06,96.22,97.46,96.02,97.82,93.83,94.83,93.6801,95.25,96.17,93.6,93.07,96.25
True,93.66,93.45,91.7,94.1,95.27,93.42,92.9106,96.63,95.91,94.98,94.27,96.1,95.35,94.68,94.25,96.27799999999999,95.3,95.32,93.61,96.12,95.13,96.01,95.08,97.06,96.22,97.46,96.02,97.82,93.83,94.83,93.6801,95.25
True,111.05,118.49,110.62,119.65,93.66,93.45,91.7,94.1,95.27,93.42,92.9106,96.63,95.91,94.98,94.27,96.1,95.35,94.68,94.25,96.27799999999999,95.3,95.32,93.61,96.12,95.13,96.01,95.08,97.06,96.22,97.46,96.02,97.82
False,119.21,124.6399,118.49,125.68,111.05,118.49,110.62,119.65,93.66,93.45,91.7,94.1,95.27,93.42,92.9106,96.63,95.91,94.98,94.27,96.1,95.35,94.68,94.25,96.27799999999999,95.3,95.32,93.61,96.12,95.13,96.01,95.08,97.06
False,122.93,122.07,119.42,124.26,119.21,124.6399,118.49,125.68,111.05,118.49,110.62,119.65,93.66,93.45,91.7,94.1,95.27,93.42,92.9106,96.63,95.91,94.98,94.27,96.1,95.35,94.68,94.25,96.27799999999999,95.3,95.32,93.61,96.12
False,123.9,122.57700000000001,120.12,124.3,121.57,121.64,120.76,125.12,122.93,122.07,119.42,124.26,119.21,124.6399,118.49,125.68,111.05,118.49,110.62,119.65,93.66,93.45,91.7,94.1,95.27,93.42,92.9106,96.63,95.91,94.98,94.27,96.1
True,121.9699,118.81,118.21,122.9,123.9,122.57700000000001,120.12,124.3,121.57,121.64,120.76,125.12,122.93,122.07,119.42,124.26,119.21,124.6399,118.49,125.68,111.05,118.49,110.62,119.65,93.66,93.45,91.7,94.1,95.27,93.42,92.9106,96.63
False,117.67,118.37,116.63,118.88,118.66,118.84,116.71,119.5,121.9699,118.81,118.21,122.9,123.9,122.57700000000001,120.12,124.3,121.57,121.64,120.76,125.12,122.93,122.07,119.42,124.26,119.21,124.6399,118.49,125.68,111.05,118.49,110.62,119.65
True,119.0,117.1,116.76,119.2499,117.67,118.37,116.63,118.88,118.66,118.84,116.71,119.5,121.9699,118.81,118.21,122.9,123.9,122.57700000000001,120.12,124.3,121.57,121.64,120.76,125.12,122.93,122.07,119.42,124.26,119.21,124.6399,118.49,125.68
True,117.46,120.61,116.25,120.95,119.0,117.1,116.76,119.2499,117.67,118.37,116.63,118.88,118.66,118.84,116.71,119.5,121.9699,118.81,118.21,122.9,123.9,122.57700000000001,120.12,124.3,121.57,121.64,120.76,125.12,122.93,122.07,119.42,124.26
True,123.0,126.2,122.67,126.98,117.46,120.61,116.25,120.95,119.0,117.1,116.76,119.2499,117.67,118.37,116.63,118.88,118.66,118.84,116.71,119.5,121.9699,118.81,118.21,122.9,123.9,122.57700000000001,120.12,124.3,121.57,121.64,120.76,125.12
True,127.11,126.67,125.59100000000001,128.32,123.0,126.2,122.67,126.98,117.46,120.61,116.25,120.95,119.0,117.1,116.76,119.2499,117.67,118.37,116.63,118.88,118.66,118.84,116.71,119.5,121.9699,118.81,118.21,122.9,123.9,122.57700000000001,120.12,124.3
False,126.8,130.15,126.0,130.61,127.11,126.67,125.59100000000001,128.32,123.0,126.2,122.67,126.98,117.46,120.61,116.25,120.95,119.0,117.1,116.76,119.2499,117.67,118.37,116.63,118.88,118.66,118.84,116.71,119.5,121.9699,118.81,118.21,122.9
True,131.08,129.91,128.33,131.31,126.8,130.15,126.0,130.61,127.11,126.67,125.59100000000001,128.32,123.0,126.2,122.67,126.98,117.46,120.61,116.25,120.95,119.0,117.1,116.76,119.2499,117.67,118.37,116.63,118.88,118.66,118.84,116.71,119.5
True,129.98,130.53,129.98,132.15,131.08,129.91,128.33,131.31,126.8,130.15,126.0,130.61,127.11,126.67,125.59100000000001,128.32,123.0,126.2,122.67,126.98,117.46,120.61,116.25,120.95,119.0,117.1,116.76,119.2499,117.67,118.37,116.63,118.88
False,131.16,132.97,129.75,132.99,129.98,130.53,129.98,132.15,131.08,129.91,128.33,131.31,126.8,130.15,126.0,130.61,127.11,126.67,125.59100000000001,128.32,123.0,126.2,122.67,126.98,117.46,120.61,116.25,120.95,119.0,117.1,116.76,119.2499
False,132.12,131.59,130.98,134.56,131.16,132.97,129.75,132.99,129.98,130.53,129.98,132.15,131.08,129.91,128.33,131.31,126.8,130.15,126.0,130.61,127.11,126.67,125.59100000000001,128.32,123.0,126.2,122.67,126.98,117.46,120.61,116.25,120.95
True,131.3999,131.25,129.32,131.85,132.12,131.59,130.98,134.56,131.16,132.97,129.75,132.99,129.98,130.53,129.98,132.15,131.08,129.91,128.33,131.31,126.8,130.15,126.0,130.61,127.11,126.67,125.59100000000001,128.32,123.0,126.2,122.67,126.98
False,130.9,131.29,129.53,131.41,131.3999,131.25,129.32,131.85,132.12,131.59,130.98,134.56,131.16,132.97,129.75,132.99,129.98,130.53,129.98,132.15,131.08,129.91,128.33,131.31,126.8,130.15,126.0,130.61,127.11,126.67,125.59100000000001,128.32
True,130.54,128.99,128.48,130.54,130.9,131.29,129.53,131.41,131.3999,131.25,129.32,131.85,132.12,131.59,130.98,134.56,131.16,132.97,129.75,132.99,129.98,130.53,129.98,132.15,131.08,129.91,128.33,131.31,126.8,130.15,126.0,130.61
True,127.76,129.66,127.41,129.99,130.54,128.99,128.48,130.54,130.9,131.29,129.53,131.41,131.3999,131.25,129.32,131.85,132.12,131.59,130.98,134.56,131.16,132.97,129.75,132.99,129.98,130.53,129.98,132.15,131.08,129.91,128.33,131.31
False,131.05,133.0,131.0,133.0,127.76,129.66,127.41,129.99,130.54,128.99,128.48,130.54,130.9,131.29,129.53,131.41,131.3999,131.25,129.32,131.85,132.12,131.59,130.98,134.56,131.16,132.97,129.75,132.99,129.98,130.53,129.98,132.15
True,133.57,132.94,132.22,134.33,131.05,133.0,131.0,133.0,127.76,129.66,127.41,129.99,130.54,128.99,128.48,130.54,130.9,131.29,129.53,131.41,131.3999,131.25,129.32,131.85,132.12,131.59,130.98,134.56,131.16,132.97,129.75,132.99
False,133.31,134.03,132.4,134.2,133.57,132.94,132.22,134.33,131.05,133.0,131.0,133.0,127.76,129.66,127.41,129.99,130.54,128.99,128.48,130.54,130.9,131.29,129.53,131.41,131.3999,131.25,129.32,131.85,132.12,131.59,130.98,134.56
True,130.3,131.74,129.88,133.0,133.31,134.03,132.4,134.2,133.57,132.94,132.22,134.33,131.05,133.0,131.0,133.0,127.76,129.66,127.41,129.99,130.54,128.99,128.48,130.54,130.9,131.29,129.53,131.41,131.3999,131.25,129.32,131.85
True,136.97,138.5,135.75,139.35,132.19,135.91,132.16,136.08,130.3,131.74,129.88,133.0,133.31,134.03,132.4,134.2,133.57,132.94,132.22,134.33,131.05,133.0,131.0,133.0,127.76,129.66,127.41,129.99,130.54,128.99,128.48,130.54
False,139.15,142.25,138.96,142.67,136.97,138.5,135.75,139.35,132.19,135.91,132.16,136.08,130.3,131.74,129.88,133.0,133.31,134.03,132.4,134.2,133.57,132.94,132.22,134.33,131.05,133.0,131.0,133.0,127.76,129.66,127.41,129.99
False,143.62,141.17,140.77,145.91,139.15,142.25,138.96,142.67,136.97,138.5,135.75,139.35,132.19,135.91,132.16,136.08,130.3,131.74,129.88,133.0,133.31,134.03,132.4,134.2,133.57,132.94,132.22,134.33,131.05,133.0,131.0,133.0
False,143.42,137.58,135.11,143.45,143.62,141.17,140.77,145.91,139.15,142.25,138.96,142.67,136.97,138.5,135.75,139.35,132.19,135.91,132.16,136.08,130.3,131.74,129.88,133.0,133.31,134.03,132.4,134.2,133.57,132.94,132.22,134.33
False,138.0,134.21,133.84,139.0,143.42,137.58,135.11,143.45,143.62,141.17,140.77,145.91,139.15,142.25,138.96,142.67,136.97,138.5,135.75,139.35,132.19,135.91,132.16,136.08,130.3,131.74,129.88,133.0,133.31,134.03,132.4,134.2
False,134.3,134.11,132.87,136.08,138.0,134.21,133.84,139.0,143.42,137.58,135.11,143.45,143.62,141.17,140.77,145.91,139.15,142.25,138.96,142.67,136.97,138.5,135.75,139.35,132.19,135.91,132.16,136.08,130.3,131.74,129.88,133.0
True,134.6,131.31,129.82,134.71,134.3,134.11,132.87,136.08,138.0,134.21,133.84,139.0,143.42,137.58,135.11,143.45,143.62,141.17,140.77,145.91,139.15,142.25,138.96,142.67,136.97,138.5,135.75,139.35,132.19,135.91,132.16,136.08
False,136.07,134.15,133.2,136.29,132.41,135.38,132.4,136.19,134.6,131.31,129.82,134.71,134.3,134.11,132.87,136.08,138.0,134.21,133.84,139.0,143.42,137.58,135.11,143.45,143.62,141.17,140.77,145.91,139.15,142.25,138.96,142.67
False,132.5,131.38,129.35,132.61,136.07,134.15,133.2,136.29,132.41,135.38,132.4,136.19,134.6,131.31,129.82,134.71,134.3,134.11,132.87,136.08,138.0,134.21,133.84,139.0,143.42,137.58,135.11,143.45,143.62,141.17,140.77,145.91
False,130.93,128.36,127.65,131.45,130.76,130.23,129.5912,132.46,132.5,131.38,129.35,132.61,136.07,134.15,133.2,136.29,132.41,135.38,132.4,136.19,134.6,131.31,129.82,134.71,134.3,134.11,132.87,136.08,138.0,134.21,133.84,139.0
True,129.36,126.91,126.9,130.08,130.93,128.36,127.65,131.45,130.76,130.23,129.5912,132.46,132.5,131.38,129.35,132.61,136.07,134.15,133.2,136.29,132.41,135.38,132.4,136.19,134.6,131.31,129.82,134.71,134.3,134.11,132.87,136.08
True,127.91,128.48,125.6474,128.79,129.36,126.91,126.9,130.08,130.93,128.36,127.65,131.45,130.76,130.23,129.5912,132.46,132.5,131.38,129.35,132.61,136.07,134.15,133.2,136.29,132.41,135.38,132.4,136.19,134.6,131.31,129.82,134.71
True,130.48,132.79,130.19,133.2,127.91,128.48,125.6474,128.79,129.36,126.91,126.9,130.08,130.93,128.36,127.65,131.45,130.76,130.23,129.5912,132.46,132.5,131.38,129.35,132.61,136.07,134.15,133.2,136.29,132.41,135.38,132.4,136.19
True,133.76,133.75,132.65,135.99,130.48,132.79,130.19,133.2,127.91,128.48,125.6474,128.79,129.36,126.91,126.9,130.08,130.93,128.36,127.65,131.45,130.76,130.23,129.5912,132.46,132.5,131.38,129.35,132.61,136.07,134.15,133.2,136.29
False,134.8,138.94,134.35,139.05,133.76,133.75,132.65,135.99,130.48,132.79,130.19,133.2,127.91,128.48,125.6474,128.79,129.36,126.91,126.9,130.08,130.93,128.36,127.65,131.45,130.76,130.23,129.5912,132.46,132.5,131.38,129.35,132.61
True,139.2,138.47,137.54,139.7,134.8,138.94,134.35,139.05,133.76,133.75,132.65,135.99,130.48,132.79,130.19,133.2,127.91,128.48,125.6474,128.79,129.36,126.91,126.9,130.08,130.93,128.36,127.65,131.45,130.76,130.23,129.5912,132.46
True,139.75,139.31,138.53,141.98,139.2,138.47,137.54,139.7,134.8,138.94,134.35,139.05,133.76,133.75,132.65,135.99,130.48,132.79,130.19,133.2,127.91,128.48,125.6474,128.79,129.36,126.91,126.9,130.08,130.93,128.36,127.65,131.45
False,141.29,139.41,138.55,142.58,139.75,139.31,138.53,141.98,139.2,138.47,137.54,139.7,134.8,138.94,134.35,139.05,133.76,133.75,132.65,135.99,130.48,132.79,130.19,133.2,127.91,128.48,125.6474,128.79,129.36,126.91,126.9,130.08
False,138.4,136.49,135.28,138.4,141.29,139.41,138.55,142.58,139.75,139.31,138.53,141.98,139.2,138.47,137.54,139.7,134.8,138.94,134.35,139.05,133.76,133.75,132.65,135.99,130.48,132.79,130.19,133.2,127.91,128.48,125.6474,128.79
False,137.09,134.52,134.52,137.28,138.4,136.49,135.28,138.4,141.29,139.41,138.55,142.58,139.75,139.31,138.53,141.98,139.2,138.47,137.54,139.7,134.8,138.94,134.35,139.05,133.76,133.75,132.65,135.99,130.48,132.79,130.19,133.2
True,136.25,133.9,133.14,136.61,137.09,134.52,134.52,137.28,138.4,136.49,135.28,138.4,141.29,139.41,138.55,142.58,139.75,139.31,138.53,141.98,139.2,138.47,137.54,139.7,134.8,138.94,134.35,139.05,133.76,133.75,132.65,135.99
False,133.43,134.69,131.81,135.47899999999998,136.25,133.9,133.14,136.61,137.09,134.52,134.52,137.28,138.4,136.49,135.28,138.4,141.29,139.41,138.55,142.58,139.75,139.31,138.53,141.98,139.2,138.47,137.54,139.7,134.8,138.94,134.35,139.05
False,134.6,132.25,131.65,134.73,133.43,134.69,131.81,135.47899999999998,136.25,133.9,133.14,136.61,137.09,134.52,134.52,137.28,138.4,136.49,135.28,138.4,141.29,139.41,138.55,142.58,139.75,139.31,138.53,141.98,139.2,138.47,137.54,139.7
True,132.01,130.0,128.8,132.32,134.6,132.25,131.65,134.73,133.43,134.69,131.81,135.47899999999998,136.25,133.9,133.14,136.61,137.09,134.52,134.52,137.28,138.4,136.49,135.28,138.4,141.29,139.41,138.55,142.58,139.75,139.31,138.53,141.98
